MNU_CmnWindow,text,Message,menu_cmnwindow,
MNU_CmnWindow,title,Message,menu_cmnwindow,
MNU_Condition,cond,Reference,FLD_ConditionList,
MNU_EventTheater,blade_id,Reference,CHR_Bl,
MNU_EventTheater,chapter,Reference,MNU_MsgEvthChapter,
MNU_EventTheater,condition,Reference,MNU_Condition,
MNU_EventTheater,maincast,Reference,MNU_MsgEvthCast,
MNU_EventTheater,title,Message,menu_ev_theater_ms,
MNU_MainOrder,title,Message,menu_main_contents_ms,
MNU_MainOrder,useCond,Reference,MNU_Condition,
MNU_MapGroup,condition,Reference,FLD_ConditionList,
MNU_MapGroup,disp_name,Message,mnu_map_level_name_ms,
MNU_MapInfo,condition,Reference,FLD_ConditionList,
MNU_MapInfo,disp_name,Message,mnu_map_level_name_ms,
MNU_Msg_ArtsRange,name,Message,menu_range_type,
MNU_Msg_ArtsType,name,Message,menu_arts_type,
MNU_Msg_ArtsTypeIndex,name,Message,menu_ms,
MNU_Msg_Attr,name,Message,menu_attr_ms,
MNU_Msg_ErrorInfo,name,Message,menu_error_info_ms,
MNU_Msg_Gender,name,Message,menu_ms,
MNU_Msg_ItemFilter,name,Message,menu_filter_category,
MNU_Msg_ItemListFilter,name,Message,menu_filter_category,
MNU_Msg_ItemSort,name,Message,menu_sort_category,
MNU_Msg_ItemType,name,Message,menu_ms,
MNU_Msg_MenuDescription,name,Message,menu_sub_contents_ms,
MNU_Msg_Mercenaries,name,Message,menu_ms,
MNU_Msg_PouchFilter,name,Message,menu_filter_category,
MNU_Msg_Race,name,Message,menu_ms,
MNU_Msg_Rarelity,name,Message,menu_rarity,
MNU_Msg_SubContents,caption,Reference,MNU_Msg_MenuDescription,
MNU_Msg_SubContents,name,Message,menu_sub_contents_ms,
MNU_MsgBlStatusIndex,name,Message,menu_ms,
MNU_MsgChapterEnd,index,Message,menu_chapter_end_ms,
MNU_MsgChapterEnd,title,Message,menu_chapter_end_ms,
MNU_MsgDamageBuff,name,Message,menu_ms,
MNU_MsgDrStatusIndex,name,Message,menu_ms,
MNU_MsgEvthCast,name,Message,menu_ev_theater_ms,
MNU_MsgEvthChapter,name,Message,menu_ev_theater_ms,
MNU_MsgMapFilter,name,Message,menu_ms,
MNU_MsgPopup,name,Message,menu_popup_ms,
MNU_MsgPopupSystem,name,Message,menu_popup_system_ms,
MNU_MsgPopupTitle,name,Message,menu_popup_title_ms,
MNU_MsgSelect,name,Message,menu_ms,
MNU_MsgUniteBonus,name,Message,menu_ms,
MNU_OptionCamera,cap_id,Message,menu_option_cap_ms,
MNU_OptionCamera,name_id,Message,menu_option_name_ms,
MNU_OptionDisp,cap_id,Message,menu_option_cap_ms,
MNU_OptionDisp,name_id,Message,menu_option_name_ms,
MNU_OptionSound,cap_id,Message,menu_option_cap_ms,
MNU_OptionSound,name_id,Message,menu_option_name_ms,
MNU_ShopCategoryName,name,Message,menu_shop_category,
MNU_ShopChange,AddCondition*,Reference,FLD_ConditionList,
MNU_ShopChange,AddTaskSet*,Reference,MNU_ShopChangeTask,
MNU_ShopChange,DefTaskSet*,Reference,MNU_ShopChangeTask,
MNU_ShopChangeTask,Name,Message,fld_shopchange,
MNU_ShopChangeTask,Reward,Reference,FLD_QuestReward,
MNU_ShopChangeTask,SetItem*,Item,,
MNU_ShopList,Name,Message,fld_shopname,
MNU_ShopList,ShopType,Enum,ShopType,
MNU_ShopList,TableID,ShopTable,ShopType,
MNU_ShopNormal,AddCondition*,Reference,FLD_ConditionList,
MNU_ShopNormal,Addtem*,Item,,
MNU_ShopNormal,DefItem*,Item,,
MNU_ShopNormal,PrivilegeItem,Item,,
MNU_SortTable,sort_type*,Reference,MNU_Msg_ItemSort,
MNU_SoundBgm,resource,Reference,RSC_BgmList,
MNU_SpecialShop,scenario_flag,Flag,Scenario,
MNU_WorldMapCond,cond*,Reference,FLD_ConditionList,
MNU_WorldMapCond,enter,Reference,FLD_ConditionList,
MNU_WorldMapCond,mapId,Reference,FLD_maplist,
MNU_WorldMapCond,pos*,Reference,MNU_WorldMap,
mnu001_title_txt,text_id,Message,menu_ms,
mnu002_balloon_txt,text_id,Message,menu_ms,
mnu003_dropitem_txt,text_id,Message,menu_ms,
mnu004_gauge_txt,text_id,Message,menu_ms,
mnu004_palette_txt,text_id,Message,menu_ms,
mnu004_palette2_txt,text_id,Message,menu_ms,
mnu007_buff_txt,text_id,Message,menu_ms,
mnu007_damage_txt,text_id,Message,menu_ms,
mnu009_expget_txt,text_id,Message,menu_ms,
mnu010_jog_character,txt,Message,menu_ms,
mnu010_jog_custom,txt,Message,menu_ms,
mnu010_jog_setup,txt,Message,menu_ms,
mnu010_jog_story,txt,Message,menu_ms,
mnu010_jog_top,txt,Message,menu_ms,
mnu010_mainmenu_txt,text_id,Message,menu_ms,
mnu010_mainmenu2_txt,text_id,Message,menu_ms,
mnu011_dr_custom,txt,Message,menu_ms,
mnu011_dr_custom_select_txt,text_id,Message,menu_ms,
mnu012_bl_custom,txt,Message,menu_ms,
mnu012_bl_custom_select_txt,text_id,Message,menu_ms,
mnu013_dr_arts_set_txt,text_id,Message,menu_ms,
mnu014_kizuna_ring_txt,text_id,Message,menu_ms,
mnu016_ptform_txt,text_id,Message,menu_ms,
mnu016_ptform2_txt,text_id,Message,menu_ms,
mnu018_skip_time_txt,text_id,Message,menu_ms,
mnu018_world_map_txt,text_id,Message,menu_ms,
mnu018_zone_map_txt,text_id,Message,menu_ms,
mnu020_quest_list_txt,text_id,Message,menu_ms,
mnu020_quest_reward_txt,text_id,Message,menu_ms,
mnu020_top_txt,text_id,Message,menu_ms,
mnu021_blade_book_txt,text_id,Message,menu_ms,
mnu022_en_book_txt,text_id,Message,menu_ms,
mnu024_shop_txt,text_id,Message,menu_ms,
mnu025_fade_txt,text_id,Message,menu_ms,
mnu027_info_txt,text_id,Message,menu_ms,
mnu027_list_txt,text_id,Message,menu_ms,
mnu027_text_txt,text_id,Message,menu_ms,
mnu029_fieldskill_txt,text_id,Message,menu_ms,
mnu030_actionwindow_txt,text_id,Message,menu_ms,
mnu030_elem_eff_txt,text_id,Message,menu_ms,
mnu030_enemystatus_txt,text_id,Message,menu_ms,
mnu030_fieldtarget_info_txt,text_id,Message,menu_ms,
mnu032_buttonchallenge_txt,text_id,Message,menu_ms,
mnu032_buttonchallenge2_txt,text_id,Message,menu_ms,
mnu033_save_txt,text_id,Message,menu_ms,
mnu033_save2_txt,text_id,Message,menu_ms,
mnu034_partystatus_txt,text_id,Message,menu_ms,
mnu034_partystatus2_txt,text_id,Message,menu_ms,
mnu035_locationtelop_txt,text_id,Message,menu_ms,
mnu035_locationtelop2_txt,text_id,Message,menu_ms,
mnu036_eventsubtitle_txt,text_id,Message,menu_ms,
mnu037_bladechange_txt,text_id,Message,menu_ms,
mnu038_bladeform_txt,text_id,Message,menu_ms,
mnu039_combo_req_txt,text_id,Message,menu_ms,
mnu040_environmentinfo_txt,text_id,Message,menu_ms,
mnu041_eventskip_txt,text_id,Message,menu_ms,
mnu042_questorder_txt,text_id,Message,menu_ms,
mnu043_questresult_txt,text_id,Message,menu_ms,
mnu045_compass_txt,text_id,Message,menu_ms,
mnu046_popup_window_txt,text_id,Message,menu_ms,
mnu048_item_submenu_txt,text_id,Message,menu_ms,
mnu048_itemlist_main_txt,text_id,Message,menu_ms,
mnu050_chapter_telop_txt,text_id,Message,menu_ms,
mnu051_operation_info_txt,text_id,Message,menu_ms,
mnu052_link_jump_txt,text_id,Message,menu_ms,
mnu053_jog_txt,text_id,Message,menu_ms,
mnu054_jog_top,txt,Message,menu_ms,
mnu054_mercenary_txt,text_id,Message,menu_ms,
mnu055_blade_create_txt,text_id,Message,menu_ms,
mnu055_blade_name_txt,text_id,Message,menu_ms,
mnu056_dr_equip_txt,text_id,Message,menu_ms,
mnu060_blade_set_txt,text_id,Message,menu_ms,
mnu061_inn_main_txt,text_id,Message,menu_ms,
mnu061_inn_txt,text_id,Message,menu_ms,
mnu061_lv_setup_txt,text_id,Message,menu_ms,
mnu062_battle_telop_txt,text_id,Message,menu_ms,
mnu063_common_detail_txt,text_id,Message,menu_ms,
mnu064_cylinderselect_txt,text_id,Message,menu_ms,
mnu064_salvage_txt,text_id,Message,menu_ms,
mnu065_chain_attack_txt,text_id,Message,menu_ms,
mnu069_tutorial_txt,text_id,Message,menu_ms,
mnu070_pouch_main_txt,text_id,Message,menu_ms,
mnu070_pouch_txt,text_id,Message,menu_ms,
mnu071_bl_weapon_txt,text_id,Message,menu_ms,
mnu071_blade_weapon_txt,text_id,Message,menu_ms,
mnu072_bl_orb_txt,text_id,Message,menu_ms,
mnu072_blade_orb_txt,text_id,Message,menu_ms,
mnu074_comboroot_txt,text_id,Message,menu_ms,
mnu075_main_menu_txt,text_id,Message,menu_ms,
mnu076_char_menu_txt,text_id,Message,menu_ms,
mnu076_hana_submenu_txt,text_id,Message,menu_ms,
mnu079_event_theater_txt,text_id,Message,menu_ms,
mnu080_option_txt,text_id,Message,menu_ms,
mnu081_quest_log_txt,text_id,Message,menu_ms,
mnu082_ptform_txt,text_id,Message,menu_ms,
mnu083_bl_cmn_detail_txt,text_id,Message,menu_ms,
mnu083_cmn_status_txt,text_id,Message,menu_ms,
mnu083_dr_cmn_detail_txt,text_id,Message,menu_ms,
mnu084_dr_equip_txt,text_id,Message,menu_ms,
mnu085_shop_txt,text_id,Message,menu_ms,
mnu086_blade_set_txt,text_id,Message,menu_ms,
mnu087_dialog_txt,text_id,Message,menu_ms,
mnu088_dr_arts_set_txt,text_id,Message,menu_ms,
mnu089_bl_kizuna_ring_txt,text_id,Message,menu_ms,
mnu089_dr_kizuna_ring_txt,text_id,Message,menu_ms,
mnu090_mercenary_form_txt,text_id,Message,menu_ms,
mnu090_mercenary_report_txt,text_id,Message,menu_ms,
mnu090_mercenary_top_txt,text_id,Message,menu_ms,
mnu091_hana_main_txt,text_id,Message,menu_ms,
mnu091_hana_main2_txt,text_id,Message,menu_ms,
mnu091_parts_make_txt,text_id,Message,menu_ms,
mnu091_parts_make2_txt,text_id,Message,menu_ms,
mnu091_parts_recrystal_txt,text_id,Message,menu_ms,
mnu092_zone_telop_txt,text_id,Message,menu_ms,
mnu094_submenu_book_txt,text_id,Message,menu_ms,
mnu094_submenu_crystal_txt,text_id,Message,menu_ms,
mnu094_submenu_system_txt,text_id,Message,menu_ms,
mnu095_blade_release_txt,text_id,Message,menu_ms,
mnu096_blade_switch_txt,text_id,Message,menu_ms,
mnu100_bladecreate_txt,text_id,Message,menu_ms,
mnu100_name_select_txt,text_id,Message,menu_ms,
mnu101_sort_txt,text_id,Message,menu_ms,
mnu103_staffroll_txt,text_id,Message,menu_ms,
mnu999_chaincount_txt,text_id,Message,menu_ms,
RSC_AreaBgmList,bgmCondition,Reference,RSC_BgmCondition,
RSC_BgmCondition,BgmID*,Reference,RSC_BgmList,
RSC_BgmCondition,Condition*,Reference,FLD_ConditionList,
RSC_EnGenus,NAME,Message,btl_engenus_ms,
RSC_GmkSetList,mapId,Reference,FLD_maplist,
RSC_NpcList,Name,Message,fld_npcname,
RSC_PcWpn,MenuImageID,Reference,MNU_Stream_WpnImg,
SYS_MapJumpList,MapList,Reference,FLD_maplist,
Vo_Battle_Enemy,CondEx,Reference,FLD_ConditionList,
Vo_Field_Filter,Condition,Reference,FLD_ConditionList,
Vo_WinSp,FLD_CondID,Reference,FLD_ConditionList,
